trigram,471.9520596,0.062459336,Lambda1: 0.32 Lambda2: 0.6200000000000002
trigram,470.4001659,0.062459336,Lambda1: 0.3 Lambda2: 0.6400000000000002
trigram,443.0095632,0.062459336,Lambda1: 0.25999999999999995 Lambda2: 0.6600000000000003
trigram,469.1974966,0.062459336,Lambda1: 0.27999999999999997 Lambda2: 0.6600000000000003
trigram,468.095608,0.063109954,Lambda1: 0.19999999999999998 Lambda2: 0.7400000000000003
trigram,467.778153,0.063109954,Lambda1: 0.21999999999999997 Lambda2: 0.7200000000000003
trigram,467.8716697,0.063109954,Lambda1: 0.23999999999999996 Lambda2: 0.7000000000000003
trigram,427.6477615,0.063109954,Lambda1: 0.3 Lambda2: 0.6000000000000002
trigram,511.0468948,0.063109954,Lambda1: 0.3 Lambda2: 0.6600000000000003
trigram,429.2303504,0.063109954,Lambda1: 0.32 Lambda2: 0.5800000000000002
trigram,446.6488128,0.063109954,Lambda1: 0.32 Lambda2: 0.6000000000000002
trigram,512.6445069,0.063109954,Lambda1: 0.32 Lambda2: 0.6400000000000002
trigram,514.6096376,0.063109954,Lambda1: 0.34 Lambda2: 0.6200000000000002
trigram,433.4010489,0.063109954,Lambda1: 0.36000000000000004 Lambda2: 0.5400000000000001
trigram,442.2838759,0.063109954,Lambda1: 0.4200000000000001 Lambda2: 0.48000000000000015
trigram,526.2231875,0.063109954,Lambda1: 0.4200000000000001 Lambda2: 0.5400000000000001
trigram,446.0031701,0.063109954,Lambda1: 0.4400000000000001 Lambda2: 0.46000000000000013
trigram,488.7449755,0.063109954,Lambda1: 0.4400000000000001 Lambda2: 0.5000000000000001
trigram,467.3907383,0.063109954,Lambda1: 0.46000000000000013 Lambda2: 0.46000000000000013
trigram,446.0031701,0.063109954,Lambda1: 0.4400000000000001 Lambda2: 0.46000000000000013
trigram,467.3907383,0.063109954,Lambda1: 0.46000000000000013 Lambda2: 0.46000000000000013
trigram,442.2838759,0.063109954,Lambda1: 0.4200000000000001 Lambda2: 0.48000000000000015
trigram,488.7449755,0.063109954,Lambda1: 0.4400000000000001 Lambda2: 0.5000000000000001
trigram,433.4010489,0.063109954,Lambda1: 0.36000000000000004 Lambda2: 0.5400000000000001
trigram,526.2231875,0.063109954,Lambda1: 0.4200000000000001 Lambda2: 0.5400000000000001
trigram,429.2303504,0.063109954,Lambda1: 0.32 Lambda2: 0.5800000000000002
trigram,427.6477615,0.063109954,Lambda1: 0.3 Lambda2: 0.6000000000000002
trigram,446.6488128,0.063109954,Lambda1: 0.32 Lambda2: 0.6000000000000002
trigram,514.6096376,0.063109954,Lambda1: 0.34 Lambda2: 0.6200000000000002
trigram,512.6445069,0.063109954,Lambda1: 0.32 Lambda2: 0.6400000000000002
trigram,511.0468948,0.063109954,Lambda1: 0.3 Lambda2: 0.6600000000000003
trigram,467.8716697,0.063109954,Lambda1: 0.23999999999999996 Lambda2: 0.7000000000000003
trigram,467.778153,0.063109954,Lambda1: 0.21999999999999997 Lambda2: 0.7200000000000003
trigram,468.095608,0.063109954,Lambda1: 0.19999999999999998 Lambda2: 0.7400000000000003
trigram,468.8592301,0.063760573,Lambda1: 0.18 Lambda2: 0.7600000000000003
trigram,468.3507381,0.063760573,Lambda1: 0.25999999999999995 Lambda2: 0.6800000000000003
trigram,509.8200668,0.063760573,Lambda1: 0.27999999999999997 Lambda2: 0.6800000000000003
trigram,416.5779519,0.063760573,Lambda1: 0.32 Lambda2: 0.5600000000000002
trigram,418.5428741,0.063760573,Lambda1: 0.34 Lambda2: 0.5400000000000001
trigram,420.8470269,0.063760573,Lambda1: 0.36000000000000004 Lambda2: 0.5200000000000001
trigram,522.7393258,0.063760573,Lambda1: 0.4000000000000001 Lambda2: 0.5600000000000002
trigram,485.0086168,0.063760573,Lambda1: 0.4200000000000001 Lambda2: 0.5200000000000001
trigram,420.8470269,0.063760573,Lambda1: 0.36000000000000004 Lambda2: 0.5200000000000001
trigram,485.0086168,0.063760573,Lambda1: 0.4200000000000001 Lambda2: 0.5200000000000001
trigram,418.5428741,0.063760573,Lambda1: 0.34 Lambda2: 0.5400000000000001
trigram,416.5779519,0.063760573,Lambda1: 0.32 Lambda2: 0.5600000000000002
trigram,522.7393258,0.063760573,Lambda1: 0.4000000000000001 Lambda2: 0.5600000000000002
trigram,468.3507381,0.063760573,Lambda1: 0.25999999999999995 Lambda2: 0.6800000000000003
trigram,509.8200668,0.063760573,Lambda1: 0.27999999999999997 Lambda2: 0.6800000000000003
trigram,468.8592301,0.063760573,Lambda1: 0.18 Lambda2: 0.7600000000000003
trigram,443.279955,0.064411191,Lambda1: 0.18 Lambda2: 0.7400000000000003
trigram,442.3497765,0.064411191,Lambda1: 0.21999999999999997 Lambda2: 0.7000000000000003
trigram,442.4939578,0.064411191,Lambda1: 0.23999999999999996 Lambda2: 0.6800000000000003
trigram,508.9719709,0.064411191,Lambda1: 0.25999999999999995 Lambda2: 0.7000000000000003
trigram,476.0985586,0.064411191,Lambda1: 0.36000000000000004 Lambda2: 0.5800000000000002
trigram,478.700533,0.064411191,Lambda1: 0.38000000000000006 Lambda2: 0.5600000000000002
trigram,481.6661771,0.064411191,Lambda1: 0.4000000000000001 Lambda2: 0.5400000000000001
trigram,530.118469,0.064411191,Lambda1: 0.4400000000000001 Lambda2: 0.5200000000000001
trigram,534.4461628,0.064411191,Lambda1: 0.46000000000000013 Lambda2: 0.5000000000000001
trigram,817.1649473,0.064411191,Lambda1: 0.7800000000000004 Lambda2: 0.19999999999999998
trigram,817.1649473,0.064411191,Lambda1: 0.7800000000000004 Lambda2: 0.19999999999999998
trigram,534.4461628,0.064411191,Lambda1: 0.46000000000000013 Lambda2: 0.5000000000000001
trigram,530.118469,0.064411191,Lambda1: 0.4400000000000001 Lambda2: 0.5200000000000001
trigram,481.6661771,0.064411191,Lambda1: 0.4000000000000001 Lambda2: 0.5400000000000001
trigram,478.700533,0.064411191,Lambda1: 0.38000000000000006 Lambda2: 0.5600000000000002
trigram,476.0985586,0.064411191,Lambda1: 0.36000000000000004 Lambda2: 0.5800000000000002
trigram,442.4939578,0.064411191,Lambda1: 0.23999999999999996 Lambda2: 0.6800000000000003
trigram,442.3497765,0.064411191,Lambda1: 0.21999999999999997 Lambda2: 0.7000000000000003
trigram,508.9719709,0.064411191,Lambda1: 0.25999999999999995 Lambda2: 0.7000000000000003
trigram,443.279955,0.064411191,Lambda1: 0.18 Lambda2: 0.7400000000000003
trigram,444.4331101,0.065061809,Lambda1: 0.16 Lambda2: 0.7600000000000003
trigram,470.1173881,0.065061809,Lambda1: 0.16 Lambda2: 0.7800000000000004
trigram,442.6007435,0.065061809,Lambda1: 0.19999999999999998 Lambda2: 0.7200000000000003
trigram,425.4900513,0.065061809,Lambda1: 0.25999999999999995 Lambda2: 0.6400000000000002
trigram,471.9366218,0.065061809,Lambda1: 0.48000000000000015 Lambda2: 0.4400000000000001
trigram,497.4900425,0.065061809,Lambda1: 0.48000000000000015 Lambda2: 0.46000000000000013
trigram,612.9932068,0.065061809,Lambda1: 0.7600000000000003 Lambda2: 0.14
trigram,612.9932068,0.065061809,Lambda1: 0.7600000000000003 Lambda2: 0.14
trigram,471.9366218,0.065061809,Lambda1: 0.48000000000000015 Lambda2: 0.4400000000000001
trigram,497.4900425,0.065061809,Lambda1: 0.48000000000000015 Lambda2: 0.46000000000000013
trigram,425.4900513,0.065061809,Lambda1: 0.25999999999999995 Lambda2: 0.6400000000000002
trigram,442.6007435,0.065061809,Lambda1: 0.19999999999999998 Lambda2: 0.7200000000000003
trigram,444.4331101,0.065061809,Lambda1: 0.16 Lambda2: 0.7600000000000003
trigram,470.1173881,0.065061809,Lambda1: 0.16 Lambda2: 0.7800000000000004
trigram,446.1236359,0.065712427,Lambda1: 0.14 Lambda2: 0.7800000000000004
trigram,426.5961296,0.065712427,Lambda1: 0.16 Lambda2: 0.7400000000000003
trigram,425.5277866,0.065712427,Lambda1: 0.18 Lambda2: 0.7200000000000003
trigram,411.9531971,0.065712427,Lambda1: 0.19999999999999998 Lambda2: 0.6800000000000003
trigram,424.9209993,0.065712427,Lambda1: 0.19999999999999998 Lambda2: 0.7000000000000003
trigram,424.7319616,0.065712427,Lambda1: 0.21999999999999997 Lambda2: 0.6800000000000003
trigram,424.9291193,0.065712427,Lambda1: 0.23999999999999996 Lambda2: 0.6600000000000003
trigram,423.4991681,0.065712427,Lambda1: 0.38000000000000006 Lambda2: 0.5000000000000001
trigram,426.5120798,0.065712427,Lambda1: 0.4000000000000001 Lambda2: 0.48000000000000015
trigram,429.9027766,0.065712427,Lambda1: 0.4200000000000001 Lambda2: 0.46000000000000013
trigram,492.8967015,0.065712427,Lambda1: 0.46000000000000013 Lambda2: 0.48000000000000015
trigram,502.5566895,0.065712427,Lambda1: 0.5000000000000001 Lambda2: 0.4400000000000001
trigram,508.1346255,0.065712427,Lambda1: 0.5200000000000001 Lambda2: 0.4200000000000001
trigram,514.2692332,0.065712427,Lambda1: 0.5400000000000001 Lambda2: 0.4000000000000001
trigram,521.0147316,0.065712427,Lambda1: 0.5600000000000002 Lambda2: 0.38000000000000006
trigram,553.7253876,0.065712427,Lambda1: 0.6800000000000003 Lambda2: 0.23999999999999996
trigram,647.0143314,0.065712427,Lambda1: 0.7600000000000003 Lambda2: 0.18
trigram,649.3055435,0.065712427,Lambda1: 0.7800000000000004 Lambda2: 0.14
trigram,649.3055435,0.065712427,Lambda1: 0.7800000000000004 Lambda2: 0.14
trigram,647.0143314,0.065712427,Lambda1: 0.7600000000000003 Lambda2: 0.18
trigram,553.7253876,0.065712427,Lambda1: 0.6800000000000003 Lambda2: 0.23999999999999996
trigram,521.0147316,0.065712427,Lambda1: 0.5600000000000002 Lambda2: 0.38000000000000006
trigram,514.2692332,0.065712427,Lambda1: 0.5400000000000001 Lambda2: 0.4000000000000001
trigram,508.1346255,0.065712427,Lambda1: 0.5200000000000001 Lambda2: 0.4200000000000001
trigram,502.5566895,0.065712427,Lambda1: 0.5000000000000001 Lambda2: 0.4400000000000001
trigram,429.9027766,0.065712427,Lambda1: 0.4200000000000001 Lambda2: 0.46000000000000013
trigram,426.5120798,0.065712427,Lambda1: 0.4000000000000001 Lambda2: 0.48000000000000015
trigram,492.8967015,0.065712427,Lambda1: 0.46000000000000013 Lambda2: 0.48000000000000015
trigram,423.4991681,0.065712427,Lambda1: 0.38000000000000006 Lambda2: 0.5000000000000001
trigram,424.9291193,0.065712427,Lambda1: 0.23999999999999996 Lambda2: 0.6600000000000003
trigram,411.9531971,0.065712427,Lambda1: 0.19999999999999998 Lambda2: 0.6800000000000003
trigram,424.7319616,0.065712427,Lambda1: 0.21999999999999997 Lambda2: 0.6800000000000003
trigram,424.9209993,0.065712427,Lambda1: 0.19999999999999998 Lambda2: 0.7000000000000003
trigram,425.5277866,0.065712427,Lambda1: 0.18 Lambda2: 0.7200000000000003
trigram,426.5961296,0.065712427,Lambda1: 0.16 Lambda2: 0.7400000000000003
trigram,446.1236359,0.065712427,Lambda1: 0.14 Lambda2: 0.7800000000000004
trigram,430.3869813,0.066363045,Lambda1: 0.12000000000000001 Lambda2: 0.7800000000000004
trigram,414.9962054,0.066363045,Lambda1: 0.14 Lambda2: 0.7400000000000003
trigram,414.9474723,0.066363045,Lambda1: 0.3 Lambda2: 0.5800000000000002
trigram,595.2702446,0.066363045,Lambda1: 0.32 Lambda2: 0.6600000000000003
trigram,597.4527948,0.066363045,Lambda1: 0.34 Lambda2: 0.6400000000000002
trigram,600.0526138,0.066363045,Lambda1: 0.36000000000000004 Lambda2: 0.6200000000000002
trigram,603.0742558,0.066363045,Lambda1: 0.38000000000000006 Lambda2: 0.6000000000000002
trigram,606.5265327,0.066363045,Lambda1: 0.4000000000000001 Lambda2: 0.5800000000000002
trigram,418.2950649,0.066363045,Lambda1: 0.46000000000000013 Lambda2: 0.36000000000000004
trigram,450.1384855,0.066363045,Lambda1: 0.46000000000000013 Lambda2: 0.4400000000000001
trigram,433.2837177,0.066363045,Lambda1: 0.5000000000000001 Lambda2: 0.34
trigram,474.5509782,0.066363045,Lambda1: 0.5800000000000002 Lambda2: 0.3
trigram,599.3641231,0.066363045,Lambda1: 0.6400000000000002 Lambda2: 0.32
trigram,589.8395609,0.066363045,Lambda1: 0.7400000000000003 Lambda2: 0.16
trigram,626.4949172,0.066363045,Lambda1: 0.7400000000000003 Lambda2: 0.19999999999999998
trigram,792.0875526,0.066363045,Lambda1: 0.7600000000000003 Lambda2: 0.21999999999999997
trigram,589.8395609,0.066363045,Lambda1: 0.7400000000000003 Lambda2: 0.16
trigram,626.4949172,0.066363045,Lambda1: 0.7400000000000003 Lambda2: 0.19999999999999998
trigram,792.0875526,0.066363045,Lambda1: 0.7600000000000003 Lambda2: 0.21999999999999997
trigram,474.5509782,0.066363045,Lambda1: 0.5800000000000002 Lambda2: 0.3
trigram,599.3641231,0.066363045,Lambda1: 0.6400000000000002 Lambda2: 0.32
trigram,433.2837177,0.066363045,Lambda1: 0.5000000000000001 Lambda2: 0.34
trigram,418.2950649,0.066363045,Lambda1: 0.46000000000000013 Lambda2: 0.36000000000000004
trigram,450.1384855,0.066363045,Lambda1: 0.46000000000000013 Lambda2: 0.4400000000000001
trigram,414.9474723,0.066363045,Lambda1: 0.3 Lambda2: 0.5800000000000002
trigram,606.5265327,0.066363045,Lambda1: 0.4000000000000001 Lambda2: 0.5800000000000002
trigram,603.0742558,0.066363045,Lambda1: 0.38000000000000006 Lambda2: 0.6000000000000002
trigram,600.0526138,0.066363045,Lambda1: 0.36000000000000004 Lambda2: 0.6200000000000002
trigram,597.4527948,0.066363045,Lambda1: 0.34 Lambda2: 0.6400000000000002
trigram,595.2702446,0.066363045,Lambda1: 0.32 Lambda2: 0.6600000000000003
trigram,414.9962054,0.066363045,Lambda1: 0.14 Lambda2: 0.7400000000000003
trigram,430.3869813,0.066363045,Lambda1: 0.12000000000000001 Lambda2: 0.7800000000000004
trigram,419.9288156,0.067013663,Lambda1: 0.1 Lambda2: 0.7800000000000004
trigram,413.4881015,0.067013663,Lambda1: 0.16 Lambda2: 0.7200000000000003
trigram,412.493513,0.067013663,Lambda1: 0.18 Lambda2: 0.7000000000000003
trigram,509.7416707,0.067013663,Lambda1: 0.18 Lambda2: 0.7800000000000004
trigram,411.8247866,0.067013663,Lambda1: 0.21999999999999997 Lambda2: 0.6600000000000003
trigram,412.0779526,0.067013663,Lambda1: 0.23999999999999996 Lambda2: 0.6400000000000002
trigram,508.5159592,0.067013663,Lambda1: 0.23999999999999996 Lambda2: 0.7200000000000003
trigram,592.1611205,0.067013663,Lambda1: 0.27999999999999997 Lambda2: 0.7000000000000003
trigram,593.50482,0.067013663,Lambda1: 0.3 Lambda2: 0.6800000000000003
trigram,402.1203496,0.067013663,Lambda1: 0.4000000000000001 Lambda2: 0.4000000000000001
trigram,406.0671575,0.067013663,Lambda1: 0.4200000000000001 Lambda2: 0.38000000000000006
trigram,424.7381124,0.067013663,Lambda1: 0.4400000000000001 Lambda2: 0.4200000000000001
trigram,423.5282702,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.34
trigram,454.7196426,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.4200000000000001
trigram,539.2320214,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.48000000000000015
trigram,429.3501641,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.32
trigram,476.9553612,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.4200000000000001
trigram,544.5071473,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.46000000000000013
trigram,439.4496344,0.067013663,Lambda1: 0.5200000000000001 Lambda2: 0.32
trigram,446.3004592,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.3
trigram,459.7995709,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.34
trigram,556.6812894,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.4200000000000001
trigram,563.6775362,0.067013663,Lambda1: 0.5600000000000002 Lambda2: 0.4000000000000001
trigram,528.4360489,0.067013663,Lambda1: 0.5800000000000002 Lambda2: 0.36000000000000004
trigram,571.3605278,0.067013663,Lambda1: 0.5800000000000002 Lambda2: 0.38000000000000006
trigram,483.1694668,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.27999999999999997
trigram,536.611278,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.34
trigram,579.805654,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.36000000000000004
trigram,492.7814778,0.067013663,Lambda1: 0.6200000000000002 Lambda2: 0.25999999999999995
trigram,589.1035854,0.067013663,Lambda1: 0.6200000000000002 Lambda2: 0.34
trigram,513.7743944,0.067013663,Lambda1: 0.6400000000000002 Lambda2: 0.25999999999999995
trigram,525.3396135,0.067013663,Lambda1: 0.6600000000000003 Lambda2: 0.23999999999999996
trigram,704.3057345,0.067013663,Lambda1: 0.6600000000000003 Lambda2: 0.32
trigram,718.1607683,0.067013663,Lambda1: 0.6800000000000003 Lambda2: 0.3
trigram,545.2273871,0.067013663,Lambda1: 0.7000000000000003 Lambda2: 0.18
trigram,567.8956564,0.067013663,Lambda1: 0.7000000000000003 Lambda2: 0.21999999999999997
trigram,563.4858841,0.067013663,Lambda1: 0.7200000000000003 Lambda2: 0.16
trigram,570.1585711,0.067013663,Lambda1: 0.7200000000000003 Lambda2: 0.18
trigram,602.4976937,0.067013663,Lambda1: 0.7400000000000003 Lambda2: 0.18
trigram,640.7466155,0.067013663,Lambda1: 0.7800000000000004 Lambda2: 0.12000000000000001
trigram,670.902073,0.067013663,Lambda1: 0.7800000000000004 Lambda2: 0.16
trigram,640.7466155,0.067013663,Lambda1: 0.7800000000000004 Lambda2: 0.12000000000000001
trigram,563.4858841,0.067013663,Lambda1: 0.7200000000000003 Lambda2: 0.16
trigram,670.902073,0.067013663,Lambda1: 0.7800000000000004 Lambda2: 0.16
trigram,545.2273871,0.067013663,Lambda1: 0.7000000000000003 Lambda2: 0.18
trigram,570.1585711,0.067013663,Lambda1: 0.7200000000000003 Lambda2: 0.18
trigram,602.4976937,0.067013663,Lambda1: 0.7400000000000003 Lambda2: 0.18
trigram,567.8956564,0.067013663,Lambda1: 0.7000000000000003 Lambda2: 0.21999999999999997
trigram,525.3396135,0.067013663,Lambda1: 0.6600000000000003 Lambda2: 0.23999999999999996
trigram,492.7814778,0.067013663,Lambda1: 0.6200000000000002 Lambda2: 0.25999999999999995
trigram,513.7743944,0.067013663,Lambda1: 0.6400000000000002 Lambda2: 0.25999999999999995
trigram,483.1694668,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.27999999999999997
trigram,446.3004592,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.3
trigram,718.1607683,0.067013663,Lambda1: 0.6800000000000003 Lambda2: 0.3
trigram,429.3501641,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.32
trigram,439.4496344,0.067013663,Lambda1: 0.5200000000000001 Lambda2: 0.32
trigram,704.3057345,0.067013663,Lambda1: 0.6600000000000003 Lambda2: 0.32
trigram,423.5282702,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.34
trigram,459.7995709,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.34
trigram,536.611278,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.34
trigram,589.1035854,0.067013663,Lambda1: 0.6200000000000002 Lambda2: 0.34
trigram,528.4360489,0.067013663,Lambda1: 0.5800000000000002 Lambda2: 0.36000000000000004
trigram,579.805654,0.067013663,Lambda1: 0.6000000000000002 Lambda2: 0.36000000000000004
trigram,406.0671575,0.067013663,Lambda1: 0.4200000000000001 Lambda2: 0.38000000000000006
trigram,571.3605278,0.067013663,Lambda1: 0.5800000000000002 Lambda2: 0.38000000000000006
trigram,402.1203496,0.067013663,Lambda1: 0.4000000000000001 Lambda2: 0.4000000000000001
trigram,563.6775362,0.067013663,Lambda1: 0.5600000000000002 Lambda2: 0.4000000000000001
trigram,424.7381124,0.067013663,Lambda1: 0.4400000000000001 Lambda2: 0.4200000000000001
trigram,454.7196426,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.4200000000000001
trigram,476.9553612,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.4200000000000001
trigram,556.6812894,0.067013663,Lambda1: 0.5400000000000001 Lambda2: 0.4200000000000001
trigram,544.5071473,0.067013663,Lambda1: 0.5000000000000001 Lambda2: 0.46000000000000013
trigram,539.2320214,0.067013663,Lambda1: 0.48000000000000015 Lambda2: 0.48000000000000015
trigram,412.0779526,0.067013663,Lambda1: 0.23999999999999996 Lambda2: 0.6400000000000002
trigram,411.8247866,0.067013663,Lambda1: 0.21999999999999997 Lambda2: 0.6600000000000003
trigram,593.50482,0.067013663,Lambda1: 0.3 Lambda2: 0.6800000000000003
trigram,412.493513,0.067013663,Lambda1: 0.18 Lambda2: 0.7000000000000003
trigram,592.1611205,0.067013663,Lambda1: 0.27999999999999997 Lambda2: 0.7000000000000003
trigram,413.4881015,0.067013663,Lambda1: 0.16 Lambda2: 0.7200000000000003
trigram,508.5159592,0.067013663,Lambda1: 0.23999999999999996 Lambda2: 0.7200000000000003
trigram,419.9288156,0.067013663,Lambda1: 0.1 Lambda2: 0.7800000000000004
trigram,509.7416707,0.067013663,Lambda1: 0.18 Lambda2: 0.7800000000000004
trigram,417.1019957,0.067664281,Lambda1: 0.12000000000000001 Lambda2: 0.7600000000000003
trigram,428.1870418,0.067664281,Lambda1: 0.14 Lambda2: 0.7600000000000003
trigram,508.867634,0.067664281,Lambda1: 0.19999999999999998 Lambda2: 0.7600000000000003
trigram,508.4718705,0.067664281,Lambda1: 0.21999999999999997 Lambda2: 0.7400000000000003
trigram,591.2490429,0.067664281,Lambda1: 0.25999999999999995 Lambda2: 0.7200000000000003
trigram,411.5245552,0.067664281,Lambda1: 0.36000000000000004 Lambda2: 0.5000000000000001
trigram,414.2546186,0.067664281,Lambda1: 0.38000000000000006 Lambda2: 0.48000000000000015
trigram,417.3534013,0.067664281,Lambda1: 0.4000000000000001 Lambda2: 0.46000000000000013
trigram,414.1849154,0.067664281,Lambda1: 0.4200000000000001 Lambda2: 0.4200000000000001
trigram,420.8399032,0.067664281,Lambda1: 0.4200000000000001 Lambda2: 0.4400000000000001
trigram,410.4888061,0.067664281,Lambda1: 0.4400000000000001 Lambda2: 0.36000000000000004
trigram,418.2247462,0.067664281,Lambda1: 0.4400000000000001 Lambda2: 0.4000000000000001
trigram,433.6928706,0.067664281,Lambda1: 0.4400000000000001 Lambda2: 0.4400000000000001
trigram,437.9091108,0.067664281,Lambda1: 0.46000000000000013 Lambda2: 0.4200000000000001
trigram,439.2331105,0.067664281,Lambda1: 0.5000000000000001 Lambda2: 0.36000000000000004
trigram,459.7826877,0.067664281,Lambda1: 0.5000000000000001 Lambda2: 0.4000000000000001
trigram,465.3710048,0.067664281,Lambda1: 0.5200000000000001 Lambda2: 0.38000000000000006
trigram,482.4870955,0.067664281,Lambda1: 0.5200000000000001 Lambda2: 0.4000000000000001
trigram,550.3087754,0.067664281,Lambda1: 0.5200000000000001 Lambda2: 0.4400000000000001
trigram,451.6982948,0.067664281,Lambda1: 0.5400000000000001 Lambda2: 0.32
trigram,471.5367775,0.067664281,Lambda1: 0.5400000000000001 Lambda2: 0.36000000000000004
trigram,488.5799266,0.067664281,Lambda1: 0.5400000000000001 Lambda2: 0.38000000000000006
trigram,458.9685731,0.067664281,Lambda1: 0.5600000000000002 Lambda2: 0.3
trigram,466.7959293,0.067664281,Lambda1: 0.5600000000000002 Lambda2: 0.32
trigram,467.0539332,0.067664281,Lambda1: 0.5800000000000002 Lambda2: 0.27999999999999997
trigram,503.5505774,0.067664281,Lambda1: 0.6400000000000002 Lambda2: 0.23999999999999996
trigram,691.7942851,0.067664281,Lambda1: 0.6400000000000002 Lambda2: 0.34
trigram,515.685543,0.067664281,Lambda1: 0.6600000000000003 Lambda2: 0.21999999999999997
trigram,610.7213741,0.067664281,Lambda1: 0.6600000000000003 Lambda2: 0.3
trigram,529.4577015,0.067664281,Lambda1: 0.6800000000000003 Lambda2: 0.19999999999999998
trigram,538.3773366,0.067664281,Lambda1: 0.6800000000000003 Lambda2: 0.21999999999999997
trigram,553.184994,0.067664281,Lambda1: 0.7000000000000003 Lambda2: 0.19999999999999998
trigram,733.5675598,0.067664281,Lambda1: 0.7000000000000003 Lambda2: 0.27999999999999997
trigram,750.7869245,0.067664281,Lambda1: 0.7200000000000003 Lambda2: 0.25999999999999995
trigram,584.925045,0.067664281,Lambda1: 0.7400000000000003 Lambda2: 0.14
